ID,tweets,neighbor,profile_name,profile_screen_name,profile_description,profile_created_at,profile_location,profile_followers_count,profile_friends_count,profile_fav_count,neighbor_following,neighbor_follower
1295157751841280001,"['@RepDougCollins She should be escorted OUT of Washington DC Forever!\n', 'RT @RepDougCollins: Wow.\n\nThe Speaker of the House of Representatives just called the President of the United States and Republicans in Con…\n', '@KatieDaviscourt @SpeakerPelosi Pelosi should have been ostracized  for what she did  .A blatant disrespect and disregard for America the President and those that fought for our freedoms.  She and her ilk are despicable.  Pelosi turns my stomach.\n', ""@kitchqnancy @KatieDaviscourt @JoeBiden Her son and her were  attacked FIRST.  It's always you left maniacs that start trouble.\n"", 'RT @kitchqnancy: @KatieDaviscourt @JoeBiden HEY YOU DESERVED IT,  YOU KEPT IT UP AND BADGERED THEM EVEN WALKING ALONGSIDE THEIR MOVING CAR.…\n', '@steph93065 @realDonaldTrump You are so right!   👍\n']",,Pretty Pony ,PrettyPony20 ,"Retired from Riding the Forests, North ,South, East & S.West. And retired from working my butt off! ",Mon Aug 17 00:38:53 +0000 2020 ,Florida ,0 ,13 ,25 ,"['38495835', '39349894', '41634520', '232901331', '29458079', '822215679726100480', '245963716', '28628850', '25073877', '56561449']",[]
1287626469712121856,"['@shwetasinghkirt #CBIForSushant https://t.co/RjzzymYuA1\n', 'Jay shree Ram https://t.co/gbltiDrYly\n']",,Mahendra Vaghela ,Mahendr43681266 ,M💑S                                                         I'm Big fan M S Dhoni ,Mon Jul 27 05:50:59 +0000 2020 , ,1 ,613 ,27 ,"['70903729', '1176135546', '295833852', '98932084', '34507480', '379198067', '2348284469', '76294950', '2713703797', '3304190162']",['1276996164336975880']
306642753,"['আপাতত সোনিয়া গান্ধীই কংগ্রেসের সভাপতি https://t.co/LmbChJF2cV\n', 'বিজেপিতে ‘সৌরভ গুঞ্জন’, জিতলে পশ্চিমবঙ্গের মুখ্যমন্ত্রী! https://t.co/vh1qmX2NCc\n', '২২ বছর পর প্রশাসক সুজন ‘বাইক’ নিলেন যে কারণে https://t.co/nEQN0HR8tD\n', 'বিড়ালে পরিণত হবে নির্বাচন কমিশন: মাহবুব তালকুদার https://t.co/hZ88MOvLtn\n', 'চট্টগ্রামে মুক্তিযোদ্ধাদের মানববন্ধনে হামলা https://t.co/6ADg95EG8A\n', 'কেমন উপাচার্য চান ইবি শিক্ষার্থীরা? https://t.co/xeHvx8lUjY\n', 'কক্সবাজারের মা মেয়ে ‘নির্যাতনের’ ঘটনা হাইকোর্টের নজরে https://t.co/ywfCX8Pq2Z\n', ""'অবৈধ ৮০ লাখ টাকা বিদেশে পাচার করতে চেয়েছিলেন ডিআইজি পার্থ' https://t.co/v53LjLVrqo\n"", 'শিক্ষা প্রতিষ্ঠান খোলার সময় আসেনি, পরীক্ষার সিদ্ধান্ত দ্রুতই https://t.co/hZe4H9BsJy\n', 'পদত্যাগের ঘোষণা দিলেন ট্রাম্পের জ্যেষ্ঠ উপদেষ্টা https://t.co/gyc77Pafou\n', 'করোনার অ্যান্টিজেন টেস্ট অনুমোদন https://t.co/cChq5Vvkp7\n', 'নেইমারদের কাঁদিয়ে অপরাজিত চ্যাম্পিয়ন বায়ার্ন https://t.co/goU9Gw7g7z\n', 'রাজস্ব বোর্ডের গোপন তথ্য ভিয়েতনামের হাতে! https://t.co/FjBzNWDfUp\n', '৩৮ ডায়াগনস্টিক সেন্টারের পরিবেশগত ছাড়পত্র বাতিল চট্টগ্রামে https://t.co/HGZCzTuaub\n', 'নওগাঁ-৬ ও ঢাকা-৫ আসনের ভোট ১৭ অক্টোবর https://t.co/An3GC1cPqC\n', 'মা-মেয়েকে মারধর: ‘দ্রুত ব্যবস্থা না নিলে হাইকোর্টের নজরে আনবো’ https://t.co/2CiQiXIy75\n', 'ওসি প্রদীপ ও তার স্ত্রীর নামে দুদকের মামলা https://t.co/ygTSOU7ev2\n', 'দিল্লি থেকে লন্ডন যাচ্ছে বাস, ভাড়া ১৫ লাখ! https://t.co/xaKpab7A3z #bustolondon\n', '‘বিশ্বসেরা ক্লাব বনাম বিশ্বসেরা ফরোয়ার্ড লাইন’ https://t.co/rmN8W0eNpW\n', 'করোনাকালে বরিশালে পারিবারিক কৃষিতে সফলতা https://t.co/tMFnYNiakf\n']",,Banglanews24.com ,banglanews24com ,"http://t.co/WJywg88d84, a new-generation multimedia news portal from Bangladesh, disseminates round-the-clock news in Bangla & English. ",Sat May 28 06:55:15 +0000 2011 ,"Dhaka, Bangladesh ",594565 ,1936 ,52 ,"['16664681', '196877726', '159010047', '150270167', '15155611', '147428021', '23481538', '5426712', '344634424', '24606482']","['4325205676', '1249583687018008576', '2957600538', '1274353612223729667', '1288416275459268608', '3046337570', '1296053206867378176', '1283875282852569088', '1145567276839555072', '1284651152244477952']"
3138637447,"['Happy Vinayaka Chavithi to you and your family. Love #Allufamily https://t.co/NTTsu2k9zF\n', 'My Bundle of joy #alluarha https://t.co/eZtLtKg0C7\n', 'Many many Happy returns of the day to our one &amp; only MEGA STAR . My heart is always filled with respect , love  &amp; gratitude . My true Acharya is many ways . #HBDMegastarChiranjeevi https://t.co/2TD9juEAJg\n', 'Happy Vinayaka Chavithi to each and every one of you and your family . https://t.co/F2tnhkywfm\n', 'Casually dropped in Geetha Arts after a long time . I miss the hustle . Wishing for these tough times to end soon . #besafe https://t.co/fUu20dABr5\n', 'Get out of my mother land ... my lil SYE RA NARASIMHA REDDY 😘. #alluayaan https://t.co/hmQ6NqrvkX\n', 'My lil Madan Mohan Malaviya 💖. #Satyamevajayathe https://t.co/qSSW0jgPtg\n', '@allusirish . WHAT AN AMAZING\nINITIATIVE  . GREAT IDEA\nOF USING ONLY INDIAN\nPRODUCTS &amp; PROMOTING THEM.\nPROUD OF YOU . JAI HIND 🇮🇳 https://t.co/pD7UYtWMaQ\n', 'Happy Independence Day to my fellow Indians . Deep Gratitude in our hearts for those who sacrificed their lives for us . Jai Hind ! https://t.co/JnR0WNW0Ug\n', '@purijagan 😂 Cheers sirrrr ! Respect ✊🏽\n', 'Poori garu !\nWhat amazing topics and\ntrue hard\nhitting personal opinions in\nyour podcasts . Amazing.\nPersonal loved it . My heartfelt genuine love for you &amp; I wish\nfor more\nbeautiful\ntopics like these . Love . Bunny  . @purijagan https://t.co/v8HtSWbouf\n', '8 years of Julai . What a memorable hit . I would like to Thank  #trivikram garu , my dear friend @thisisdsp , and my producers Radha Krishna &amp; Danaayya garu and the entire cast n crew for a wonderful experience. #julai https://t.co/HEMlGB6Kwi\n', 'Yesss ! The wedding bells have chimes . @RanaDaggubati https://t.co/vfk9sdq6eG\n', 'Very tragic plane accident in Kerala . Absolutely shocked to see something like this in Kozhikode. Condolences to the near n dear of the demised . May the soul of the passed rest in peace .  Prayers to the injured to be safe &amp; recovered at the earliest.\n', 'Happy Raksha Bandhan https://t.co/b28TxhezSB\n', 'Many many happy returns of to my friend and my music director for most of my film @ThisIsDSP . Wishing you a beautiful day and a lovely year to come . https://t.co/m9uoT9Ti1g\n', 'Eid Al Adha Mubarak https://t.co/EbhVl67hfa\n', 'Typo : this is my way of showing * love for you guys .\n', 'Very much elated to announce my next film #AA21 with Koratala Shiva garu . Been looking forward for this for quiet a while . My best wishes to Sudakar Garu for his 1st venture . Sandy , Swathi &amp; Nutty this is my way of showing of my love for you guys . https://t.co/uwOjtSAMJV\n', 'I remember this day when he left us .   I know more about him now than on that day. The more I experience many things in life the more I connect to his efforts , struggles and journey. We all are here today in this position because of this poor farmers passion for cinema 🙏🏼 https://t.co/eoREJPY3Xr\n']",,Allu Arjun ,alluarjun ,Ⓢⓞⓤⓣⓗ Ⓘⓝⓓⓘⓐⓝ Ⓐⓒⓣⓞⓡ ,Sat Apr 04 07:14:01 +0000 2015 ,ᎻᎩᎴᏋᖇᎯᏰᎯᎠ ,5052434 ,1 ,124 ,,
1032805565796311040,"[""RT @Micrograma: @JackPosobiec We're going to need those robots now.\nhttps://t.co/cl8S7onFY4\n"", 'RT @DalaiLama: Peace in the world depends on peace within. If we have that we can approach problems in a spirit of compassion, dialogue and…\n', '@CampbellNewman @ChemistWhouse https://t.co/xYwO5zAylN\n', '@mirandadevine https://t.co/xYwO5zAylN https://t.co/66TQi3lfbZ\n', '@LyleShelton https://t.co/xYwO5zAylN\n', ""RT @Wolfe833: Clearly it's China first, Australia last according to Chemist Warehouse in Chermside Brisbane! How is this still happening?\n#…\n"", '@David_Speers Who is securing the loan? I cannot imagine to many business owners that maybe for the first time need to get a loan to keep there businesses running keen to sign there residential house up as security in these times\n', '@WeekendKingRace Kementari is the go ! Houtz the danger\n', '@bet365_aus Aloisia #Roughie365 r9 melb\n', '@WeekendKingRace @tabcomau Shoals\n', '@GetOn78 Tip - comin through !!!\n', 'Pls note Ipswich mtg today Wed 26/9 has been abandoned following track inspection by QRIC Stewards &amp; senior riders-a section of track after winning post has been deemed unsafe to race on.\n', '@J_Walter23 Just wins !\n', '@bpthom @60Mins “Retire on the rent”their words not mine, just another 60min disappointment\n', '@60Mins How can the rent received pay for your retirement when no principal is being paid down, the rent if lucky would be covering the interest only. Ridiculous!\n', 'RT @cwallerracing: Please see below a media release from the stable in relation to some of our runners and their likely Spring targets. htt…\n', '@Racing Winx\n', '@GetOn78 Kementari\n', '@DufficyRon Walker/Waller valley under $10 combination works\n', 'RT @racing_nsw: ""It’ll be a fine scenario if that’s the way it unfolds for us.\'\'\n\nKerrin McEvoy has faith #TheEverest champ Redzel can chas…\n']",,Wolf ,WolfW85233177 ,Horse Racing Holidays Politics Travel General News ,Fri Aug 24 01:43:30 +0000 2018 , ,36 ,321 ,93 ,"['219429281', '59338142', '232901331', '426230268', '613317264', '4855824825', '326827903', '192716522', '52175131', '196061695']","['858997004449349633', '366612188', '1119871015507488769', '1903782104', '313213966', '1022696587452010496', '1075997145138749443', '4791897374', '738340405', '999217522686619648']"
870825202678157312,"['@menestresse 😂\n', 'Quando o kevin o cris lançou finalidade era ficar em casa  ninguém pensou que ...🤦\u200d♂️\n', '@crf_Turques Porra vlw flw\n', 'Pra vcs que tem o coração leve, toda vez que alguém joga merda na sua direção lembre-se que vc não é obrigado a catar pro seu bem siga em diante. Já a pessoa que jogou a bosta vai ter que ir lavar a mão.\n', '@jovembig @arthur_lacc 8 agora\n', '@YannickRoddy It’s not cap bro\n', '@ocjvcria Eu to chapado todo gênio isso n muda nada kkkk\n', 'Acho que eu vi um ovni ontem\n', '🤦 https://t.co/3Nx55ymM6O\n', 'Se o twitter me devolver meu verificado eu volto a twittar 🙏\n', '@hotwiu30 Tudo já é nosso, hora de tomar o resto 🤷🏽\u200d♂️\n', '@hotwiu30 ❤️❤️❤️\n', 'Kenny G acabou de passar Anos luz em views e reproduções. Fico feliz de saber que posso me superar sempre que dou a alma a um projeto. 2020 eu to trampando pra ultrapassar todas a metas que alcançamos até agora. Aguardem\n', 'Só entro no Twitter pra repostar o Matuê careca https://t.co/XLgQag32ac\n', '@hotwiu30 para aí irmão vala\n', 'https://t.co/zov1ogIDDw\n', '@rapfalando Melhor rapper careca todo mundo sabe quem é neh 🤷🏽\u200d♂️\n', '@jovemdimas Wiu no beat ce quer mais?\n', '@xfhlpp N deixem esse vídeo morrer\n', '🚊\n']",,Tuê 🌐 ,matue30 ,@30PRAUM ,Sat Jun 03 02:11:22 +0000 2017 ,"Fortaleza, Brazil ",626495 ,97 ,19291 ,"['35787166', '992906809215242246', '962640537047224321', '1156039853236113408', '20567939', '428377986', '11348282', '1131604147885760512', '990686446167166979', '1090212878207070208']","['140260333', '1282668750601363456', '797510881580027904', '1189998091052748800', '1285745399416987648', '1135550327221104640', '1296167085903687680', '1280938741314576385', '1240352585577631744', '1283622169914806273']"
56774483,"['Bored on a Tuesday https://t.co/2RjgcTAiXt\n', 'Come and open a chest with me to get a FREE HERO! https://t.co/yR1NVVmore\n', '#tbthursday When I met @Lloydbanks in iraq. It was at least 120 degrees lol https://t.co/fsEdF3yI4l\n', ""I'm inviting you to join Tap 2 Earn, a site that lets you earn money with social media. I just earned $75.00 and you can too! Sign up today for a $25 bonus! https://t.co/TYHWJ8X85H\n"", 'I%27m%20inviting%20you%20to%20join%20Tap%202%20Earn,%20a%20site%20that%20lets%20you%20earn%20money%20with%20social%20media.%20I%20just%20earned%20$65.00%20and%20you%20can%20too!%20Sign%20up%20today%20for%20a%20$25%20bonus!%20https://share.tap2earn.co/KannobiSkrill\n', ""@fkinLIVE @SexxyKeyy Yea you ain't missing nothing\n"", ""@SexxyKeyy @fkinLIVE Definitely wasn't impressed with Charlie's Angel's\n"", 'Facts https://t.co/i8qLZaIGnA\n', 'Rs tho😂😂😂 https://t.co/fLKkfOmsaG\n', 'Gotta check it out for sure https://t.co/LVyZW5FNGz\n', ""All these chicks going crazy over some baby dick. Meanwhile I'm walking around with #daMANdingomeat\n"", 'Gm http://t.co/qxPEgiwE6r\n', 'Ctfu!!!!!!!!!! Gn #dead http://t.co/YnuOrtxsus\n', 'Definitely http://t.co/OjlgPMaOil\n', 'Just posted a photo http://t.co/yjyu6PFijc\n', '#leggo #curious lol #watchthehaters http://t.co/9rPt0kEOkF\n', ""She said I'm not on her level I said I was #acoupleweeksago ctfu http://t.co/KRsndyAdZt\n"", '#soistoppedgivingthem #sayhellotothebadguy http://t.co/7Ljl3Cj4fV\n', 'Ctfu I remember this http://t.co/eGS3HkoslF http://t.co/nu7hFPqGYJ\n', '#whatlookslikewillbeforever http://t.co/eVike5Quvk\n']",,SkrillaDaKillaDingo ,Skrilla98 ,"#teamvaginatarian #teammagnumsonly YES THIS MEANS ALL I EAT IS PUSSY, and I GOT THAT L-O DICK ",Tue Jul 14 18:34:51 +0000 2009 ,"Amsterdam, The Netherlands ",127 ,264 ,23 ,"['26441624', '34352668', '3004231', '66690229', '304736969', '366460133', '130734452', '195419860', '39896775', '400359951']","['2486734424', '1205246213194469376', '389297440', '151306286', '308613535', '428595509', '26073636', '72663411', '26121203', '2708315087']"
18560271,"['Fired up the grill tonight https://t.co/F1BRCmMAUA\n', '@SunderCR GoPoST\n', 'Sacred cow that sounds like it was recorded inside a black and white television set. https://t.co/qQ0rDYnGzx\n', 'Sad to see La Sardine close. All the more reason to support Le Bouchon, my Official Favorite Restaurant In Chicago.\n', 'Na Hong-jin https://t.co/zL0WijRmDF\n', 'Cosmically stunned to see, in this current moment, an uptick in •confirmed• last minute cancellations and no shows.\n', 'Cheese Castle https://t.co/3PmUQLuY6O\n', 'This is why @OpenTable needs to use the words “indoor seating” NOT  “standard seating”! The customer does not understand https://t.co/aLSWBPqOKF\n', 'RT @_katiestebbins_: losing it over these czech and polish posters for various godzilla films https://t.co/rLu4tAIa4t\n', '@HopOnPopMusic Nope - he made it for fun\n', 'My co-worker Andreas makes the best wing sauce I’ve ever had: buffalo-chili jam-fried habanero-sriracha-cilantro. Peak sweet spicy crunchy https://t.co/K1EbCFjZDZ\n', '@eparillon Microwave 👉 cast iron\n', '@gilescooke @jamiegoode @robertjoseph Posting someone’s quote out of context is insulting, and in fact, is you who should think again.\n', 'I’m.................honored? https://t.co/c81FVZkqJa\n', 'This applies to you too @OpenTable ! Your entire being should steer business toward restaurants, not away. Abolish reviews on your site! https://t.co/JO3Os7evgO\n', 'Kiki’s Bisro hit the sweet spot for my 90’s nostalgia. Will be missed.\n', '@AlishaGrauso JT Walsh (whose finest hour was The Grifters)\n', 'The best movie I’ll see this year? https://t.co/8g6bGPpprt\n', 'mldy rctta tst amse bche?\n', '@BigPimpinGuvie The Fly II\n']",,Josh Kaplan ,joshkaplan71 ,....foodmusicmovieswinefood.... ,Fri Jan 02 19:36:35 +0000 2009 ,Chicago IL ,580 ,708 ,513 ,"['223489491', '76200822', '16624430', '227444529', '128115952', '21579663', '44286056', '252709144', '30564620', '14342759']","['28252471', '273754160', '492416721', '68791903', '25510023', '18217084', '23366455', '119162769', '5392522', '3152207336']"
428377986,"['RT @MUZIKconnect: M U Z I K #THECONNECTEDYOU\n\n📷Cover Image: @mynameisraiche\n🎥 Featuring: @Timbaland @jasonahardi @CP3 @DeandreAyton @Offs…\n', 'Ayyeee https://t.co/4sbB87khmN\n', '@zaboomafool $0\n', 'Georgia - we gotta vote #AllinVoting https://t.co/EUwUKuyqHp\n', 'RT @Braves: Wallpapers fit for a King. 👑\n\nPresented by @Delta https://t.co/Lbej9JTbL5\n', 'RT @CaminoTV: Offset en mode ""Loc Dog"" dans le dernier clip de Migos ""Need It"" 🔥 !\n\n@Migos @OffsetYRN https://t.co/gTbTiKOpzJ\n', 'RT @iamcantrell: The convo, the game, the music, the experience... amazing. @Genius &amp; @HP are next level and @OffsetYRN the realest\n\n#Spons…\n', '@NBA2K Let me see what all the hype about\n', 'Sat down with emerging artist @iamcantrell to mentor him on his @genius @hp Home Studio Session. He 🔥Check out GENUIS YT to see the full Verified SESSION and text me your thoughts 404-737-4571. I’m texting back a couple of people!\n\n#Sponsored #HPKeepReinventing https://t.co/hyO3epLVAk\n', 'RT @MUZIKconnect: family always matters @offsetyrn 🖤 #MuzikFamily \u2060\n\u2060\nPhoto by @GregNoire https://t.co/sPIkiErcwT\n', 'RT @RealYBreezy: Migos is the best Music group of All-Time. Even though, @OffsetYRN, @1YoungTakeoff &amp; @QuavoStuntin have their own separate…\n', '✊🏾 #BlackLivesMattters #FortheA https://t.co/RlOM1WfKAS\n', 'RT @Braves: #ForTheA #ForTheA #ForTheA #ForTheA #ForTheA #ForTheA\n#ForTheA #ForTheA #ForTheA\n#ForTheA #ForTheA #ForTheA\n#ForTheA #ForTheA #…\n', ""RT @youtubemusic: The Billion Views Club welcomes @Tyga 🏆🐅\nWatch the music video for #TASTE ft. @OffsetYRN that's bringing all the hype → h…\n"", '#RIPJohnLewis https://t.co/A16D3WSvnM\n', '""We from the #Nawf straight out the dungeon"" https://t.co/LTbw2HtJXx\n', '#YRNPIPEDUPENT #HunchoYRN @mustard @ASCAP https://t.co/scex3dat9N\n', '🔥🔥🔥 https://t.co/b3BrLlF2Y2\n', '@DaBabyDaBaby Run it up https://t.co/d4K4mcHEU5 https://t.co/k6srlMJNrd\n', '🏆🏆🏆 https://t.co/YOWRl0gCEG\n']",,OFFSET ,OffsetYRN ,OFFSET 1/3 OF @MIGOS ARTIST I FREESTYLE ALL MY SHIT ,Sun Dec 04 17:53:24 +0000 2011 ,in da streetz ,3078442 ,394 ,2117 ,,
106448460,"['The Munger family passed down the painting, along with a companion painting of the U.S. Capitol Building, for nearly 200 years. (5/5)\n\nImage Credit: Library of Congress https://t.co/QR8qp1WCk0\n', 'One quizzical element is the S-shaped line poking out from the building’s roof. Art historian William Kloss speculates that this is part of a lightning protection system that once encircled the White House roof. (4/5)\n', 'Entitled ""The President’s House,"" it shows the soot-stained windows, deteriorating stone, and the Executive Mansion as a hollowed shell. The Ailanthus trees in the foreground sprouting on the untended grounds heighten this mood. (3/5)\n', 'Painter George Munger captured the destruction in this watercolor sometime before repairs began the next March. (2/5)\n\nImage Credit: White House Collection / White House Historical Association https://t.co/Hlh82Njoca\n', 'On the night of August 24, 1814, the fires that were set by British forces in Washington could be seen as far away as Baltimore. A historic storm compounded the destruction. Washington, D.C., lay in ruin. (1/5)\n', 'RT @WHhistoryPres: Happy 104th Birthday to our great @NatlParkService friends! In 1961, through the inspiration of Mrs. Kennedy, @WhiteHous…\n', 'RT @WHhistoryPres: Yesterday marked 206 years since the burning of the White House by British forces during the War of 1812. In this week’s…\n', '“You had better remove the records” --James Monroe to James Madison as the British approached in August 1814.\n\nLearn how important documents–including the Constitution and Declaration of Independence–were saved before Washington was burned #OTD in 1814: https://t.co/KsHJgkSSk8\n', 'Read more about rebuilding the White House after the fire: https://t.co/aJJIPLDkpf\n\n(9/9)\n', 'Rebuilding the Executive Mansion in the same location and design became a point of pride, and original architect James Hoban did just that. In October 1817, President James Monroe moved into the White House, where every American president and his family has lived since. (8/9)\n', 'Less than a month later, Americans claimed a key victory when Fort McHenry repulsed British forces in Baltimore. The Treaty of Ghent and the American victory at the Battle of New Orleans helped frame the war as a national victory. (7/9)\n', 'President James Madison stayed in the countryside for more than a day while the British occupied the capital. The episode marked the lowest point of the War of 1812 for American morale. (6/9)\n\nImage: White House Historical Association https://t.co/JL0u877u9E\n', 'When the British arrived at the empty President’s House, they enjoyed the evening meal that had been prepared for guests of the first family before setting the building afire. (5/9)\n', 'The Declaration of Independence, the Articles of Confederation, the Constitution, the Bill of Rights, the papers of George Washington, the State Department, and of Congress, along with treaties, laws, and correspondence dating back to 1789 were kept safe. (4/9)\n', 'Throughout the District of Columbia, other heroes preserved what they could. Clerks John Graham, Stephen Pleasanton, and Josias King packed up vitally important documents. (3/9)\n', 'Learning of the British advance, First Lady Dolley Madison directed staff, including the French steward, Jean-Pierre Sioussat, and her enslaved servant, Paul Jennings, to save the Gilbert Stuart portrait of George Washington. (2/9)\n\nImage: White House Historical Association https://t.co/tI2ZORur5z\n', '#OTD in 1814, the British burned the President’s House. (1/9)\n\nImage: White House Historical Association https://t.co/hhBuSOF1VJ\n', 'RT @WHhistoryPres: NOW ON PRE-SALE! This may be our best @WhiteHouseHstry book ever! PERFECT Christmas gift or something for yourself! Auth…\n', '🎣 Discover stories of the presidents who enjoyed fishing, including the three who may have liked it the most – Grover Cleveland, Herbert Hoover and Jimmy Carter.\n\nhttps://t.co/cPaYSpn4qw\n', 'RT @WHhistoryPres: 20 years after she collaborated with the Kennedys on the 1962 #RoseGarden, Mrs. Mellon wrote this article for the first…\n']",,White House History ,WhiteHouseHstry ,"The White House Historical Association commemorates President John F. Kennedy with the Official 2020 White House Christmas Ornament, now available for purchase. ",Tue Jan 19 16:00:48 +0000 2010 ,"Washington, DC ",148189 ,1122 ,3986 ,,
205392468,"[""1 year ago @SenMarkey already faced 2 challengers and was behind in\xa0polling by double digits to @RepJoeKennedy\xa0who hadn't yet entered the race. The past year Markey has put on a fight to make Tuesday a more competitive race than expected. Via @ellee_watson https://t.co/4IQ7FPplOM\n"", 'ICYMI: The country is a tinderbox as it reels with multiple crises: health, economic, and now one of the most divisive elections in history\n\n@margbrennan looks at the more emotionally charged topics: #racialinjustice #PoliceViolence and #protests\n\nhttps://t.co/xmL8uJxmPR https://t.co/NA9kI95wwn\n', '➡️Did you get your “Five at Five” fill today?\n\n📩Sign up now to stay updated with the top highlights from Sunday’s  show and a look at what’s to come — straight to your inbox! 📥https://t.co/W3dEAWOTvo https://t.co/dIrpj0hNAZ\n', 'ICYMI: @AttorneyCrump on #JacobBlake\'s recovery from ""catastrophic injuries"" sustained after he was hit by four of seven shots fired at his back by police officers in #Kenosha\n\n""For the rest of his life, he\'s going to be a shell of himself""\n\nhttps://t.co/XrPSJ8a5Ap https://t.co/pOB0GFdRWd\n', 'ICYMI: @kyoag announced new details into #BreonnaTaylor\'s death, calling a newly received ballistics report ""a critical piece"" of the investigation\n\nhttps://t.co/dIDDQ44GGB https://t.co/zeRKBWOapv\n', 'READ: Why did @CDCgov change its guidance on #COVID19 testing as @AmerAcadPeds objects:\n\n@ScottGottliebMD suggests one reason was due to businesses requiring negative test results to return to work.\n\nhttps://t.co/kcbcEG0ypx https://t.co/Z0ubu41zMq\n', ""Miss today's episode of @FaceTheNation? Find the full transcript and show here:\n\nhttps://t.co/gCyQwp0tzY\n\nInterviews with:\n@DHS_Wolf\n@RepValDemings\n@AttorneyCrump\n@kyoag\n@ScottGottliebMD\n@JBsportscaster https://t.co/XBKfPwC6G9\n"", 'RT @CBSNews: Dr. Scott Gottlieb, the former commissioner of the Food and Drug Administration, said Sunday he does not believe there will be…\n', '.@JBsportscaster on calls for athletes to stand up against injustices everywhere:  ""The players feel that they\'re at a crossroads, that this is a significant point in history...This is a tectonic shift reminiscent of back during the civil rights movement"" https://t.co/jJ7q5VfNhQ\n', 'RT @ScottGottliebMD: The process for developing vaccines has inherent integrity led by career, public-health minded professionals at #FDA w…\n', '.@ScottGottliebMD calls new @CDCgov guidance to not test asymptomatic people for #COVID19 ""unfortunate"" because they might be high risk\n\nOne reason for the decision: ""Businesses were requiring people to test negative for infection before they can return to work."" https://t.co/6wMOnx7fwu\n', 'EDUCATION AND #Coronavirus: As students catch #COVID19, should schools shut down or just isolate individuals with the virus?\n\n@ScottGottliebMD says it depends on the precautions each school has taken. WATCH --&gt; https://t.co/FLSU9DQ2VF\n', '“I don’t know what is meant by saying before the Phase III trials are completed,” @ScottGottliebMD, former @US_FDA  chief, says of @SteveFDA, who told @FinancialTimes he might authorize a #vaccine before trials are finished\n\nAdds a wide use vaccine will be more of a ""2021 event"" https://t.co/hgHmzWf9ok\n', 'As #COVID19 infections spike, how dangerous is the trend going into the fall?\n\n@ScottGottliebMD tells @margbrennan it’s “concerning,” adding that “August should have been a slow month,” and as the month ends, infection rates are now declining heading into September https://t.co/cwpwRy4GdQ\n', '.@DHS_Wolf says 16,000 displaced residents are sheltering in hotels while less than 1,000 are in larger facilities like school gyms following #HurricaneLaura.\n\nAdds that all facilities are following proper ""COVID mitigation measures"" to prevent #coronavirus spread https://t.co/43HPoBStUe\n', '.@AttorneyCrump says #JacobBlake family hasn\'t been contacted to meet @realDonaldTrump says @JoeBiden, @KamalaHarris spoke to them ""for about an hour""\n\n""They\'re focused on trying to march for their son because he\'ll never be able to stand up for himself unless a miracle happens"" https://t.co/Yxu5bs925g\n', '.@AttorneyCrump on #JacobBlake and his recovery--&gt;\n\n""He suffered catastrophic injuries...He has a hole in his arm. He lost control of his bowel movements. He has no function of his lower organs. For the rest of his life, he is going to be a shell of himself"" #JacobBlakeshooting https://t.co/mzn3RapkDC\n', '#BreonnaTaylor lawyer @AttorneyCrump reacts to news @FBI has completed ballistics tests in the @kyoag probe of her death:\n\n“That is welcome news,” adds “we are hoping that this conclusion will be sooner rather than later...justice delayed is justice denied"" https://t.co/25KEiTAexw\n', 'Is discrimination spoken about too much in the US?\n\n@kyoag Cameron tells @margbrennan Republicans can tell the difference between Americans who want change “in earnest” and those trying to “hijack a moment”, despite @cbsnewspoll showing a majority of @GOP saying too much is given https://t.co/9pGDPw5Ljx\n', '.@kyoag on the message in his #RNC2020 speech last week: “I think it is wise to look at your options during this campaign and make an individual assessment of who will better serve your interests.” https://t.co/AUQoUL5pcb\n']",,Face The Nation ,FaceTheNation ,"Moderated by @margbrennan of @CBSNews, we are America's premier public affairs program |  📸 IG: @facethenation ",Wed Oct 20 19:37:47 +0000 2010 ,"Washington, DC ",496310 ,1396 ,391 ,"['292972175', '108738277', '72631996', '126062842', '16307778', '830177829736345600', '15472068', '16334281', '83466368', '19990779']","['848583186556882944', '1258523211219820544', '1421117246', '1297584961919254529', '3103553512', '1295968716551786497', '1024275556265807872', '183538590', '26564156', '108078021']"
